Ensembl.Transcript.ID	Ensembl.Gene.ID	Associated.Gene.Name	HGNC.symbol	EntrezGene.ID	Length	NumReads	Expected_FPKM	star.htseq.u.count	star.htseq.u.FPKM	star.htseq.ine.count	star.htseq.ine.FPKM	star.htseq.is.count	star.htseq.is.FPKM	tophat.htseq.u.count	tophat.htseq.u.FPKM	tophat.htseq.ine.count	tophat.htseq.ine.FPKM	tophat.htseq.is.count	tophat.htseq.is.FPKM	star.cufflinks.NumReads	star.cufflinks.FPKM	star.cufflinks.mr.NumReads	star.cufflinks.mr.FPKM	tophat.cufflinks.NumReads	tophat.cufflinks.FPKM	tophat.cufflinks.mr.NumReads	tophat.cufflinks.mr.FPKM	sailfish.RPKM	sailfish.NumReads	sailfish.FPKM	sailfish.bc.RPKM	sailfish.bc.NumReads	sailfish.bc.FPKM
ENST00000370083	ENSG00000237763	AMY1A	AMY1A	276	1790	97343	1116.231182	0	0	0	0	0	0	1390	15.93911573	1390	15.93911573	0	0	95631.89865	1096.61	0	0	87819.90944	1007.03	2.257828829	0.0258905	1077.45	177824	1019.552991	1381.29	118155	677.441086
ENST00000437679	ENSG00000256977	LIMS3	LIMS3	100288695;96626	1220	18012	303.0432132	0	0	0	0	0	0	1810	30.45237708	1810	30.45237708	1782	29.98129058	65229.80438	1097.46	0	0	62681.14292	1054.58	2170.695208	36.5209	12.474	1364.36	11.4773495	7.93424	460.255	3.871784203
ENST00000351050	ENSG00000134183	GNAT2	GNAT2	2780	1339	58684	899.5837175	0	0	0	0	0	0	0	0	0	0	0	0	71747.64205	1099.84	71747.64205	1099.84	69798.43167	1069.96	68301.94954	1047.02	744.768	90115.5	690.7030578	420.789	26828	205.6270191
ENST00000623407	ENSG00000279068	CH17-140K24.5		NA	566	16815	609.7936466	0	0	14672	532.0780483	13662	495.4505382	0	0	14587	528.9955351	14416	522.7942438	30589.39021	1109.32	30589.39021	1109.32	28279.44067	1025.55	27596.96185	1000.8	729.971	33219.9	602.3575367	116.231	3070.87	55.68233766
ENST00000591613	ENSG00000188223	AC002398.9		NA	1037	46248	915.4121126	0	0	21044	416.5354717	16581	328.1968569	0	0	23359	462.3575406	23313	461.4470373	56063.21176	1109.69	55994.50251	1108.33	58575.64634	1159.42	56719.99136	1122.69	998.477	91365.9	904.227767	416.666	20487.3	202.7582012
ENST00000431391	ENSG00000272741	RP11-447L10.1		NA	708	27910	809.1499907	0	0	14389	417.1572632	9648	279.709033	0	0	14996	434.7550434	14991	434.6100864	38442.77879	1114.51	38333.09109	1111.33	41878.28028	1214.11	40966.63064	1187.68	832.059	49404.2	716.1484767	147.968	4924.23	71.38016228
ENST00000250825	ENSG00000129864	VCY	VCY	353513;9084	550	22343	833.8371698	0	0	0	0	0	0	42	1.567433251	42	1.567433251	42	1.567433251	29896.96688	1115.75	0	0	27930.72047	1042.37	73.04479467	2.72602	727.154	31955.5	596.2870626	115.637	2965.8	55.34158972
ENST00000623823	ENSG00000279710	SRY	SRY	NA	615	18444	615.5770959	0	0	0	0	0	0	0	0	0	0	0	0	33435.33835	1115.92	33435.33835	1115.92	31093.19877	1037.75	31093.19877	1037.75	2628.82	132213	2206.335247	437.929	12606.6	210.3755752
ENST00000622923	ENSG00000279293	AC006156.1		NA	885	59579	1381.822925	0	0	0	0	0	0	0	0	0	0	0	0	48295.78672	1120.13	73882.68438	1713.57	77330.25841	1793.53	42032.46393	974.864	3642.01	279201	3237.771215	1032.65	43193.8	500.8995037
ENST00000250823	ENSG00000129862	VCY1B	VCY1B	9084;353513	550	10007	373.459632	0	0	0	0	0	0	35	1.306194376	35	1.306194376	35	1.306194376	30104.36327	1123.49	0	0	27918.39459	1041.91	60.87057291	2.27168	727.154	31955.5	596.2870626	115.637	2965.8	55.34158972
ENST00000528972	ENSG00000255378	PRR23D2	PRR23D2	100133251;100131608	1587	89983	1163.820482	0	0	0	0	0	0	347	4.488022264	347	4.488022264	107	1.383914646	87045.6934	1125.83	0	0	85137.51214	1101.15	146.2843612	1.89201	1009.54	146602	948.0591354	525.635	39808.9	257.439812
ENST00000533250	ENSG00000255251	PRR23D1	PRR23D1	100131608;100133251	1587	58429	755.7079334	0	0	0	0	0	0	102	1.319245738	102	1.319245738	102	1.319245738	87480.21442	1131.45	0	0	85135.9658	1101.13	117.4884524	1.51957	1009.54	146602	948.0591354	525.635	39808.9	257.439812
ENST00000393708	ENSG00000267673	FDX1L	FDX1L	112812	1012	41750	846.7952671	0	0	29821	604.8450697	27479	557.3434046	0	0	28044	568.8030292	28037	568.6610516	56025.08581	1136.33	56025.08581	1136.33	59003.51235	1196.74	58021.87897	1176.83	927.792	82632.8	838.0007658	388.812	18648.3	189.1172716
ENST00000509504	ENSG00000250424	AQP1		NA	1531	73821	989.7082443	0	0	13071	175.2411436	11681	156.6056	0	0	14211	190.5249707	14211	190.5249707	85311.51221	1143.76	85311.51221	1143.76	85518.12276	1146.53	84342.60567	1130.77	1043.6	145841	977.6353616	517.257	37775.3	253.2241899
ENST00000427569	ENSG00000266967	AARSD1	AARSD1	80755	1322	68819	1068.511885	0	0	4420	68.62672419	3876	60.18035813	0	0	4919	76.37440187	4901	76.09492653	74276.03256	1153.24	74252.20219	1152.87	74666.97938	1159.31	71751.94588	1114.05	1100.6	131344	1019.650278	573.916	36119.6	280.4038266
ENST00000602662	ENSG00000270136	MINOS1-NBL1	MINOS1-NBL1	100532736	1623	70224	888.1155994	0	0	6234	78.84074742	4995	63.17124372	0	0	6530	82.58422853	6525	82.52099405	91877.09246	1161.96	91877.09246	1161.96	87381.91818	1105.11	86461.53421	1093.47	932.782	138735	877.2835333	561.732	43519.4	275.1926551
ENST00000577662	ENSG00000266076	CTD-2535L24.2		NA	1616	71936	913.7079075	0	0	14913	189.4201238	12385	157.3102818	0	0	14847	188.581813	14835	188.4293929	91603.64492	1163.52	91603.64492	1163.52	87976.56509	1117.45	86922.37367	1104.06	959.934	142117	902.5621851	483.488	37294.1	236.8488245
ENST00000554914	ENSG00000258724	CTD-2135J3.4		NA	1753	78866	923.4435517	0	0	12103	141.714266	10477	122.6753999	0	0	12804	149.9222889	12540	146.8311077	102093.0894	1195.41	102093.0894	1195.41	98110.6894	1148.78	97463.32522	1141.2	965.187	155808	912.1794747	1079.03	90371.3	529.0796683
ENST00000398884	ENSG00000214736	TOMM6	TOMM6	100188893	637	22557	726.8492755	0	0	0	0	0	0	0	0	0	0	0	0	37879.41185	1220.58	37879.41185	1220.58	35400.42037	1140.7	34930.25611	1125.55	849.77	44563.8	717.9847884	146.284	4366.52	70.35070928
ENST00000599632	ENSG00000142539	CTD-2545M3.6		NA	1265	63121	1024.202425	0	0	14414	233.8818104	10232	166.0246069	0	0	14741	239.187718	14644	237.6137943	75794.3242	1229.84	75794.3242	1229.84	75888.00091	1231.36	73545.46671	1193.35	1096.08	124702	1011.708392	590.321	35526.8	288.229232
ENST00000595689	ENSG00000268009	SSX4	SSX4	6759;548313	1221	85968	1445.185561	0	0	0	0	0	0	1937	32.56240034	1937	32.56240034	1166	19.60132101	73185.36334	1230.3	0	0	72911.13386	1225.69	1631.040785	27.419	1072.9	117455	987.2526412	625.609	36320.9	305.2905747
ENST00000623457	ENSG00000278984	RBMY1B	RBMY1B	NA	1491	38203	525.92314	0	0	0	0	0	0	0	0	0	0	0	0	89780.0007	1235.96	0	0	53437.60906	735.651	360.0723118	4.95695	1187.69	161337	1110.526158	585.622	41636.6	286.5959664
ENST00000413601	ENSG00000256671	LIMS3L	LIMS3L	100288695	957	75971	1629.43995	0	0	0	0	0	0	0	0	43	0.922271891	43	0.922271891	58715.92805	1259.35	0	0	54639.12593	1171.91	57.46826994	1.23259	2158.33	180637	1937.167763	717.275	32496.6	348.4965202
ENST00000317900	ENSG00000164871	SPAG11B	SPAG11B	10407;653423	806	37348	951.1187932	0	0	0	0	0	0	191	4.864080794	191	4.864080794	94	2.39384081	49937.1886	1271.72	0	0	47272.89281	1203.87	252.2654211	6.42429	970.32	66900.1	851.8520721	229.639	8729.1	111.1493394
ENST00000400125	ENSG00000178287	SPAG11A	SPAG11A	653423;10407	806	30378	773.6180438	0	0	0	0	0	0	65	1.655315454	65	1.655315454	65	1.655315454	50173.18592	1277.73	0	0	47046.71236	1198.11	90.59273245	2.30707	970.32	66900.1	851.8520721	229.639	8729.1	111.1493394
ENST00000621525	ENSG00000258644	SYNJ2BP-COX16	SYNJ2BP-COX16	100529257	929	44482	982.8133486	0	0	17320	382.6789982	14088	311.2691528	0	0	18110	400.1337562	17872	394.8752342	58481.17745	1292.12	58481.17745	1292.12	59764.74724	1320.48	58621.03044	1295.21	1085.48	87879	970.8270116	339.482	14921.4	164.8414089
ENST00000623051	ENSG00000279308	TSPY2	TSPY2	NA	927	34201	757.2887847	0	0	0	0	0	0	0	0	0	0	0	0	58664.18711	1298.96	22232.06313	492.269	55168.6152	1221.56	8741.458859	193.556	1026.85	82931.4	918.1459478	320.862	14071.9	155.7921121
ENST00000595235	ENSG00000269791	SSX4B	SSX4B	548313;6759	1221	33489	562.9748193	0	0	0	0	0	0	1222	20.54272236	1222	20.54272236	753	12.65848604	77446.33024	1301.93	0	0	73057.4689	1228.15	1175.807956	19.7662	1072.9	117455	987.2526412	625.609	36320.9	305.2905747
ENST00000331070	ENSG00000183753	BPY2	BPY2	NA	1300	99081	1564.406038	0	0	0	0	0	0	0	0	0	0	0	0	82963.23356	1309.92	0	0	88072.43416	1390.59	0	0	1932.64	226484	1787.996372	1105.39	68393.2	539.9356842
ENST00000612061	ENSG00000270276	HIST2H4B	HIST2H4B	8370;554313	1694	73940	895.9184802	0	0	0	0	0	0	162	1.962926613	162	1.962926613	161	1.950809782	108190.8302	1310.93	0	0	102456.6576	1241.45	184.511116	2.23569	427.301	66516.5	402.9845928	530.788	42942.3	260.1622948
ENST00000593606	ENSG00000268651	CTAG1A	CTAG1A	1485;246100	993	13288	274.6710107	0	0	0	0	0	0	70	1.446942411	70	1.446942411	44	0.909506658	63601.90933	1314.69	0	0	59181.13905	1223.31	89.70806236	1.85432	273.445	23846.7	246.4628684	115.795	5447.51	56.30166608
ENST00000618193	ENSG00000270882	HIST2H4A	HIST2H4A	8370	1547	98836	1311.376213	0	0	0	0	0	0	233	3.091491537	233	3.091491537	233	3.091491537	100851.6298	1338.12	0	0	95476.37328	1266.8	269.6288054	3.57749	1941.92	274414	1820.490469	997.72	73634.6	488.499448
ENST00000587871	ENSG00000267110	CTD-2587H24.4		NA	975	50617	1065.60007	0	0	23601	496.8533746	20977	441.6123571	0	0	26105	549.5681261	26098	549.4207606	63862.15745	1344.44	63862.15745	1344.44	65549.39068	1379.96	64002.28521	1347.39	1170.26	99999.4	1052.604537	417.453	19275.9	202.9002153
ENST00000612490	ENSG00000268447	SSX2B	SSX2B	727837;6757	1410	65154	948.4718056	0	0	0	0	0	0	1393	20.27843609	1393	20.27843609	983	14.3099086	92381.29515	1344.83	0	0	91720.46214	1335.21	1279.673589	18.6287	1201.77	153745	1119.062512	647.487	43501.9	316.6369343
ENST00000624913	ENSG00000279506	TSPY3	TSPY3	100289087	927	22850	505.9515433	0	0	0	0	0	0	0	0	0	0	0	0	60785.46634	1345.93	0	0	47899.27084	1060.6	4.86697E-08	1.07766E-09	2213.04	178731	1978.757665	687.449	30149.2	333.7863078
ENST00000578584	ENSG00000265118	CTD-2370N5.3		NA	1008	50026	1018.679816	0	0	14278	290.743022	12819	261.0333939	0	0	16417	334.2994952	16352	332.9758997	66119.40775	1346.39	66119.40775	1346.39	64185.50874	1307.01	63688.52911	1296.89	1114.56	98831.9	1006.257364	470.063	22454.4	228.6195585
ENST00000382392	ENSG00000183795	BPY2B	BPY2B	442868;442867;9083	1206	45777	779.1166305	0	0	0	0	0	0	0	0	0	0	0	0	79467.31672	1352.52	0	0	87523.80274	1489.64	0	0	957.042	103370	879.6697697	558.569	32024.1	272.5223244
ENST00000528395	ENSG00000254462	TMX2-CTNND1	TMX2-CTNND1	NA	585	16483	578.3394894	0	0	11413	400.4482553	10148	356.0631644	0	0	12096	424.4126957	11749	412.2374969	38594.60493	1354.17	38594.60493	1354.17	37464.55768	1314.52	37312.64969	1309.19	911.33	43164.3	757.2535103	144.449	3948.94	69.278285
ENST00000370079	ENSG00000187733	AMY1C	AMY1C	277;278;276	1632	51744	650.7921391	0	0	0	0	0	0	13	0.163502972	13	0.163502972	0	0	107882.1365	1356.85	0	0	81507.32551	1025.13	3.438552776	0.0432472	1426.09	213359	1341.724258	756.663	58950.4	370.7140627
ENST00000513209	ENSG00000273049	RP11-834C11.12		NA	777	34330	906.8913076	0	0	10150	268.131278	9769	258.0664487	0	0	10704	282.7662265	10700	282.660559	51913.40826	1371.39	51913.40826	1371.39	48599.99586	1283.86	48395.95962	1278.47	1025.27	67784.9	895.3326041	327.99	12008.2	158.6095572
ENST00000336777	ENSG00000241476	SSX2	SSX2	6757;727837	1410	32338	470.756688	0	0	0	0	0	0	4595	66.89118008	4595	66.89118008	146	2.125378083	94529.34591	1376.1	0	0	87938.87614	1280.16	322.8650119	4.70007	1201.77	153745	1119.062512	647.487	43501.9	316.6369343
ENST00000326294	ENSG00000213402	PTPRCAP	PTPRCAP	5790	1292	68159	1082.83716	0	0	0	0	0	0	0	0	0	0	0	0	86690.76593	1377.25	86690.76593	1377.25	81838.34905	1300.16	81638.81394	1296.99	1156.75	134656	1069.635122	623.028	38307.7	304.2958455
ENST00000624573	ENSG00000279102	TBL1Y	TBL1Y	NA	1569	91345	1194.990056	0	0	0	0	0	0	0	0	0	0	0	0	105604.1071	1381.53	105604.1071	1381.53	104799.1943	1371	102762.0692	1344.35	1257.93	180462	1180.416528	648.213	48528.8	317.4308031
ENST00000553001	ENSG00000265590	AP000275.65		NA	929	47381	1046.865682	0	0	14404	318.251056	12199	269.532396	0	0	14880	328.7681001	14676	324.2607955	63217.16978	1396.76	63217.16978	1396.76	62431.00592	1379.39	61223.9253	1352.72	1156.23	93606.4	1034.099405	374.023	16439.5	181.6123381
ENST00000623819	ENSG00000279323	RBMY1J	RBMY1J;RBMY1F	NA	1491	32873	452.5474801	0	0	0	0	0	0	0	0	0	0	0	0	103258.3326	1421.51	432.202998	5.94994	65649.90032	903.772	4783.111693	65.8469	2165.81	294208	2025.113148	1067.91	75926.6	522.6233003
ENST00000536588	ENSG00000272921	RP11-500M8.7		NA	818	40355	1012.620004	0	0	14452	362.6411672	11039	276.9994357	0	0	14625	366.9822219	14608	366.5556442	56807.92558	1425.47	56807.92558	1425.47	55689.67659	1397.41	54675.04297	1371.95	1130.71	79283.5	994.7225637	269.163	10387.5	130.3257378
ENST00000624799	ENSG00000278940	TSPY8	TSPY8	NA	927	57017	1262.48749	0	0	0	0	0	0	0	0	0	0	0	0	65244.35282	1444.66	16174.60735	358.143	42585.95638	942.951	2705.527492	59.9066	1166.63	94220.9	1043.133693	362.397	15893.5	175.9593184
ENST00000524555	ENSG00000255071	SAA2-SAA4	SAA2-SAA4	100528017	743	35717	986.7079212	0	0	16106	444.9398824	12714	351.2334325	0	0	14860	410.5182325	14426	398.528669	52302.34299	1444.89	52045.33614	1437.79	50969.88914	1408.08	43062.04159	1189.62	1436.82	90223.7	1246.247438	278.253	9730.34	134.4038351
ENST00000332831	ENSG00000273547	OR4F16	OR4F16	729759;26683;81399	939	17328	378.7784841	0	0	0	0	0	0	0	0	0	0	0	0	66586.66787	1455.54	0	0	68153.96196	1489.8	0	0	1982.04	162398	1774.955802	624.599	27754.8	303.3506773
ENST00000426406	ENSG00000278566	OR4F29	OR4F29	81399;729759;26683	939	67495	1475.395533	0	0	0	0	0	0	0	0	0	0	0	0	66586.66787	1455.54	0	0	68228.07219	1491.42	0	0	1982.04	162398	1774.955802	624.599	27754.8	303.3506773
ENST00000623757	ENSG00000280313	TSPY1;		NA	927	35569	787.5794504	0	0	0	0	0	0	0	0	0	0	0	0	66037.40505	1462.22	11464.12098	253.842	4360.012385	96.5407	0.003199519	7.08447E-05	0	0	0	0	0	0
ENST00000602390	ENSG00000269897	COMMD3-BMI1	COMMD3-BMI1	100532731	1419	92263	1334.589277	0	0	15246	220.5342133	12337	178.4553712	0	0	17999	260.3565069	17860	258.3458644	101155.5159	1463.22	101155.5159	1463.22	107778.374	1559.02	104331.446	1509.16	1415.07	182276	1318.316091	754.702	51033.3	369.0997201
ENST00000397640	ENSG00000257949	TEN1	TEN1	100134934	994	52695	1088.141764	0	0	770	15.90035407	731	15.09501147	0	0	765	15.79710502	764	15.77645521	71517.84763	1476.83	71517.84763	1476.83	67832.09952	1400.72	66783.17948	1379.06	1192.17	104084	1074.657437	484.934	22836.9	235.7888285
ENST00000624038	ENSG00000280203	TSPY3	TSPY3	NA	927	57022	1262.598201	0	0	0	0	0	0	0	0	0	0	0	0	66910.39478	1481.55	12499.65028	276.771	46361.9418	1026.56	300.6011189	6.656	948.447	76599.4	848.0434276	294.621	12921.1	143.0514329
ENST00000568222	ENSG00000261130	RP11-1021N1.1		NA	652	28510	897.5364116	0	0	15346	483.1144782	15344	483.0515153	0	0	16932	533.044073	16871	531.123704	47211.27996	1486.28	47211.27996	1486.28	44166.63078	1390.43	44046.5601	1386.65	1044.85	56324.6	886.5903081	188.621	5766.9	90.77521453
ENST00000570054	ENSG00000260914	RP11-343C2.11		NA	1284	77068	1232.002303	0	0	6226	99.5282911	5946	95.0522356	0	0	6896	110.2388525	6876	109.9191342	93223.9559	1490.27	93223.9559	1490.27	92505.19806	1478.78	90343.92012	1444.23	1316.79	152256	1216.975545	687.094	41981.4	335.5554931
ENST00000456475	ENSG00000230178	OR4F3	OR4F3	729759;81399;26683	995	91478	1887.104868	0	0	0	0	0	0	0	0	0	0	0	0	73769.24727	1521.79	0	0	61484.14858	1268.36	0	0	268.926	23505.1	242.4440228	116.612	5497.24	56.7014384
ENST00000623101	ENSG00000279760	TSPY4	TSPY4	NA	945	75824	1646.938331	0	0	0	0	0	0	0	0	0	0	0	0	70229.37283	1525.42	2296.195066	49.8746	53605.01741	1164.33	2.01457E-05	4.37576E-07	1409.16	116285	1262.886578	441.159	19731.3	214.2872593
ENST00000594663	ENSG00000269035	CTD-2521M24.10		NA	892	49174	1131.548406	0	0	17187	395.4919765	15484	356.3040533	0	0	19055	438.4767332	19052	438.4076998	66576.53141	1532	66576.53141	1532	66401.39863	1527.97	65359.2934	1503.99	1417.14	109609	1261.11247	597.32	25186.7	289.7869833
ENST00000233331	ENSG00000115274	INO80B	INO80B	83444	1261	74120	1206.487367	0	0	12054	196.2088332	10984	178.7919217	0	0	12027	195.7693411	11859	193.0347232	94798.41459	1543.08	94864.14955	1544.15	90800.25454	1478	90844.48741	1478.72	1260.63	142931	1163.278776	678.786	40719.7	331.407202
ENST00000408930	ENSG00000221932	HEPN1	HEPN1	641654	1434	86823	1242.76236	0	0	0	0	0	0	0	0	0	0	0	0	108069.5445	1546.88	108069.5445	1546.88	101953.745	1459.34	101953.745	1459.34	658.33	85764.2	613.8034831	350.119	23928.8	171.2553815
ENST00000605528	ENSG00000270800	RPS10-NUDT3	RPS10-NUDT3	100529239	876	56843	1331.911409	0	0	18899	442.8301413	13287	311.333091	0	0	16867	395.2175244	10936	256.2458556	66920.44013	1568.04	64462.62774	1510.45	44830.00302	1050.43	39822.62104	933.1	1631.49	123638	1448.506085	412.59	17078.5	200.0866334
ENST00000419593	ENSG00000254806	SYS1-DBNDD2	SYS1-DBNDD2	NA	1313	81100	1267.822873	0	0	17642	275.7944652	14351	224.3468071	0	0	18683	292.0682459	18673	291.9119176	100887.6545	1577.16	100887.6545	1577.16	96974.73645	1515.99	96180.2548	1503.57	1352.1	160168	1251.939914	714.797	44675.2	349.2000027
ENST00000596918	ENSG00000268193	AC002985.3		NA	685	36626	1097.492028	0	0	20550	615.7773487	14550	435.9883418	0	0	21396	641.1275987	21356	639.9290053	52759.84423	1580.94	52759.84423	1580.94	55044.18857	1649.39	53078.21743	1590.48	1266.57	72358.7	1084.108235	230.754	7422.9	111.212985
ENST00000592574	ENSG00000267261	CTD-2132N18.3		NA	958	55185	1182.382498	0	0	17930	384.1645046	14871	318.6229977	0	0	18928	405.547448	18664	399.8910381	74825.22814	1603.19	74825.22814	1603.19	71875.0459	1539.98	70389.92014	1508.16	1301.15	109024	1167.962938	405.49	18390.6	197.0166129
ENST00000367421	ENSG00000276911	CFHR2	CFHR2	NA	1043	57752	1136.541177	0	0	0	0	0	0	0	0	0	0	0	0	81760.45434	1609.02	39687.06784	781.029	75772.04553	1491.17	22312.04394	439.094	2572.79	236932	2331.373582	1094.32	54124.4	532.5755758
ENST00000367415	ENSG00000080910	CFHR2	CFHR2	3080	1059	66849	1295.690903	0	0	1348	26.12741158	1322	25.62347041	0	0	1342	26.01111747	1342	26.01111747	83030.68342	1609.33	91280.45586	1769.23	76369.98535	1480.23	85513.87009	1657.46	98.5675	9231.22	89.46138144	44.1414	2217.33	21.48853618
ENST00000623132	ENSG00000280386	RBMY1F	RBMY1J;RBMY1F	NA	1491	92049	1267.19627	0	0	0	0	0	0	0	0	0	0	0	0	120311.2736	1656.27	33223.08941	457.367	105152.0546	1447.58	18159.75504	249.997	1300.13	176612	1215.66811	641.068	45578.7	313.7305057
ENST00000397299	ENSG00000243789	JMJD7	JMJD7	100137047	1416	95330	1381.87511	0	0	2495	36.16677225	2420	35.07959472	0	0	2537	36.77559166	2533	36.71760886	114357.3588	1657.69	114357.3588	1657.69	112098.0681	1624.94	110269.25	1598.43	1465.44	188335	1365.023858	760.568	51319.7	371.9574953
ENST00000528405	ENSG00000255432	RP11-831H9.11		NA	577	26413	939.6029527	0	0	17748	631.3585433	16192	576.0061716	0	0	19136	680.7345664	18981	675.2206734	46850.31913	1666.63	46850.31913	1666.63	44191.59873	1572.05	43535.77353	1548.72	1128.2	52554.7	934.7774069	190.198	5126.13	91.17720221
ENST00000433835	ENSG00000251357	AP000350.10		NA	788	43222	1125.851462	0	0	19114	497.8835974	15434	402.0265482	0	0	19429	506.0887525	19274	502.0512952	64054.54842	1668.5	64054.54842	1668.5	60432.40479	1574.15	58331.67666	1519.43	1270.9	85389.8	1112.121503	292.368	10859.4	141.4334294
ENST00000505139	ENSG00000251246	RP11-540D14.8		NA	1042	66784	1315.549407	0	0	14775	291.0463956	14021	276.1936726	0	0	15582	306.9431429	15574	306.7855543	85674.73992	1687.67	85446.29696	1683.17	84827.47037	1670.98	84321.84995	1661.02	1434.22	131939	1299.50492	625.809	30922	304.5596157
ENST00000366688	ENSG00000213029	SPHAR	SPHAR	10638	648	32933	1043.178777	0	0	0	0	0	0	0	0	0	0	0	0	54984.8962	1741.69	54984.8962	1741.69	51228.39946	1622.7	51228.39946	1622.7	1215.75	65062.8	1030.45778	212.443	6454.21	102.2210988
ENST00000624654	ENSG00000279680	HSFY2	HSFY2;HSFY1	NA	1206	84060	1430.686676	0	0	0	0	0	0	0	0	54	0.91907067	54	0.91907067	103536.3037	1762.17	0	0	96627.89046	1644.59	65.93016402	1.12212	1593.01	172060	1464.215735	903.721	51812.6	440.9207498
ENST00000304270	ENSG00000171478	SPACA5B	SPACA5B	729201;389852	595	1328	45.81245485	0	0	0	0	0	0	0	0	0	0	0	0	51532.97302	1777.75	0	0	38305.28283	1321.43	0	0	70.2588	3396.35	58.58250415	12.8048	356.243	6.144716247
ENST00000624294	ENSG00000279079	HSFY1	HSFY2;HSFY1	NA	1206	57403	976.9891417	0	0	0	0	0	0	0	0	51	0.868011188	51	0.868011188	104786.6102	1783.45	0	0	98093.24024	1669.53	62.26737713	1.05978	1593.01	172060	1464.215735	903.721	51812.6	440.9207498
ENST00000604458	ENSG00000270757	HSPE1-MOB4	HSPE1-MOB4	100529241	890	62290	1436.583185	0	0	17167	395.9194661	12136	279.8904084	0	0	17139	395.2737071	16542	381.5052023	79164.63979	1825.76	79161.171	1825.68	78362.48297	1807.26	75285.66956	1736.3	1595.09	123061	1419.066972	530.952	22336.9	257.5759749
ENST00000523795	ENSG00000250210	FO082796.1		NA	723	49397	1402.376842	0	0	0	0	0	0	0	0	0	0	0	0	65910.71933	1871.2	0	0	43206.53359	1226.63	0	0	1604.01	97589.2	1385.274754	282.835	9617.36	136.5180369
ENST00000609618	ENSG00000263136	PAGR1	PAGR1	NA	1143	83128	1492.806633	0	0	0	0	0	0	0	0	0	0	0	0	106478.3202	1912.13	106478.3202	1912.13	102869.8861	1847.33	102156.5521	1834.52	1612.34	164228	1474.597294	726.682	39451.2	354.2309032
ENST00000600705	ENSG00000268790	CTC-429P9.4		NA	956	54182	1163.321071	0	0	16975	364.463755	15805	339.343131	0	0	17637	378.6773047	17637	378.6773047	89575.89966	1923.25	89575.89966	1923.25	84846.64613	1821.71	84080.94859	1805.27	1276.71	106727	1145.747369	397.796	18003.2	193.2699227
ENST00000624081	ENSG00000279493	CH507-9B2.2		NA	513	50837	2034.065827	0	0	0	0	0	0	2421	96.86789871	2421	96.86789871	2380	95.22742625	48515.77305	1941.19	0	0	48966.89309	1959.24	4461.61465	178.516	2490.14	100434	2009.258682	362.981	8660.85	173.2669022
ENST00000539033	ENSG00000255641	NKG2-E		NA	998	98672	2029.391535	0	0	5122	105.3444082	4954	101.8891445	0	0	9602	197.484773	9237	189.9778013	94450.60934	1942.57	76736.3491	1578.24	105829.9782	2176.61	90117.95013	1853.46	2307.99	202403	2081.415877	939.647	44432.2	456.9195443
